Fecha-hora,PARQUE,Potencia posible,Potencia real,Temperatura ambiente,Irradiancia panel [kWh/m2],Irradiancia horizontal [kWh/m2]
2025-09-03 19:10:00,MALARGUE,0.69,1.741,11,102,21.00
2025-09-03 19:20:00,MALARGUE,0.008,0.861,10,25,15.00
2025-09-03 19:30:00,MALARGUE,0.008,0.475,9,15,9.00
2025-09-03 19:40:00,MALARGUE,0.008,0.151,8,12,4.00
2025-09-03 19:50:00,MALARGUE,0.008,0.057,8,10,1.00
2025-09-03 20:00:00,MALARGUE,0.008,0.015,8,9,0.00
2025-09-03 20:10:00,MALARGUE,0,0,8,8,0.00
2025-09-03 20:20:00,MALARGUE,0,0,8,8,0.00
2025-09-03 20:30:00,MALARGUE,0,0,8,8,0.00
2025-09-03 20:40:00,MALARGUE,0,0,8,8,0.00
2025-09-03 20:50:00,MALARGUE,0,0,8,8,0.00
2025-09-03 21:00:00,MALARGUE,0.008,0.015,7,8,0.00
2025-09-03 21:10:00,MALARGUE,0,0,8,8,0.00
2025-09-03 21:20:00,MALARGUE,0,0,8,8,0.00
2025-09-03 21:30:00,MALARGUE,0,0,7,8,0.00
2025-09-03 21:40:00,MALARGUE,0,0,7,9,0.00
2025-09-03 21:50:00,MALARGUE,0,0,6,9,1.00
2025-09-03 22:00:00,MALARGUE,0,0,4,9,1.00
2025-09-03 22:10:00,MALARGUE,0,0,4,9,0.00
2025-09-03 22:20:00,MALARGUE,0,0,3,9,1.00
2025-09-03 22:30:00,MALARGUE,0,0,3,8,0.00
2025-09-03 22:40:00,MALARGUE,0,0,3,8,0.00
2025-09-03 22:50:00,MALARGUE,0,0,3,8,0.00
2025-09-03 23:00:00,MALARGUE,0,0,3,8,0.00
2025-09-03 23:10:00,MALARGUE,0,0,2,8,0.00
2025-09-03 23:20:00,MALARGUE,0,0,1,8,0.00
2025-09-03 23:30:00,MALARGUE,0,0,1,8,0.00
2025-09-03 23:40:00,MALARGUE,0,0,0,8,0.00
2025-09-03 23:50:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:00:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:20:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:30:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:40:00,MALARGUE,0,0,0,8,0.00
2025-09-04 00:50:00,MALARGUE,0,0,0,8,0.00
2025-09-04 01:00:00,MALARGUE,0,0,-1,8,0.00
2025-09-04 01:10:00,MALARGUE,0,0,-1,8,0.00
2025-09-04 01:20:00,MALARGUE,0,0,-1,8,0.00
2025-09-04 01:30:00,MALARGUE,0,0,-1,8,0.00
2025-09-04 01:40:00,MALARGUE,0,0,-1,8,-1.00
2025-09-04 01:50:00,MALARGUE,0,0,0,8,-1.00
2025-09-04 02:00:00,MALARGUE,0,0,0,8,0.00
2025-09-04 02:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 02:20:00,MALARGUE,0,0,1,8,0.00
2025-09-04 02:30:00,MALARGUE,0,0,1,8,0.00
2025-09-04 02:40:00,MALARGUE,0,0,1,8,0.00
2025-09-04 02:50:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:00:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:10:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:20:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:30:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:40:00,MALARGUE,0,0,1,8,0.00
2025-09-04 03:50:00,MALARGUE,0,0,1,8,0.00
2025-09-04 04:00:00,MALARGUE,0,0,1,8,0.00
2025-09-04 04:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 04:20:00,MALARGUE,0,0,0,8,0.00
2025-09-04 04:30:00,MALARGUE,0,0,0,8,0.00
2025-09-04 04:40:00,MALARGUE,0,0,0,8,0.00
2025-09-04 04:50:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:00:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:20:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:30:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:40:00,MALARGUE,0,0,0,8,0.00
2025-09-04 05:50:00,MALARGUE,0,0,0,8,0.00
2025-09-04 06:00:00,MALARGUE,0,0,0,8,0.00
2025-09-04 06:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 06:20:00,MALARGUE,0,0,0,7,-2.00
2025-09-04 06:30:00,MALARGUE,0,0,0,8,-1.00
2025-09-04 06:40:00,MALARGUE,0,0,0,8,0.00
2025-09-04 06:50:00,MALARGUE,0,0,0,8,0.00
2025-09-04 07:00:00,MALARGUE,0,0,0,8,0.00
2025-09-04 07:10:00,MALARGUE,0,0,0,8,0.00
2025-09-04 07:20:00,MALARGUE,0,0,0,8,2.00
2025-09-04 07:30:00,MALARGUE,0,0,0,9,1.00
2025-09-04 07:40:00,MALARGUE,0,0,0,9,0.00
2025-09-04 07:50:00,MALARGUE,0,0,-1,9,0.00
2025-09-04 08:00:00,MALARGUE,0,0.218,-1,9,1.00
2025-09-04 08:10:00,MALARGUE,0,0.933,-1,12,6.00
2025-09-04 08:20:00,MALARGUE,0,2.068,-1,16,12.00
2025-09-04 08:30:00,MALARGUE,0,3.342,-1,22,23.00
2025-09-04 08:40:00,MALARGUE,0,5.041,-1,29,35.00
2025-09-04 08:50:00,MALARGUE,0,6.589,0,38,49.00
2025-09-04 09:00:00,MALARGUE,1.453,8.428,0,47,66.00
2025-09-04 09:10:00,MALARGUE,11.268,10.705,0,56,83.00
2025-09-04 09:20:00,MALARGUE,14.678,13.645,0,67,105.00
2025-09-04 09:30:00,MALARGUE,17.296,15.845,0,84,122.00
2025-09-04 09:40:00,MALARGUE,19.546,18.288,0,95,139.00
2025-09-04 09:50:00,MALARGUE,23.906,22.549,0,105,167.00
2025-09-04 10:00:00,MALARGUE,31.693,31.113,0,130,184.00
2025-09-04 10:10:00,MALARGUE,32.656,34.67,0,173,221.00
2025-09-04 10:20:00,MALARGUE,36.637,37.071,1,179,252.00
2025-09-04 10:30:00,MALARGUE,55.857,53.129,1,204,270.00
2025-09-04 10:40:00,MALARGUE,95.483,85.866,1,323,386.00
2025-09-04 10:50:00,MALARGUE,102.113,87.249,1,611,601.00
2025-09-04 11:00:00,MALARGUE,94.203,71.88,1,611,626.00
2025-09-04 11:10:00,MALARGUE,93.085,74.723,1,553,403.00
2025-09-04 11:20:00,MALARGUE,97.713,83.432,1,549,504.00
2025-09-04 11:30:00,MALARGUE,99.204,81.444,1,581,572.00
2025-09-04 11:40:00,MALARGUE,70.363,77.402,2,606,727.00
2025-09-04 11:50:00,MALARGUE,76.388,78.199,3,408,773.00
2025-09-04 12:00:00,MALARGUE,92.404,82.377,3,453,474.00
2025-09-04 12:10:00,MALARGUE,92.001,76.441,2,564,475.00
2025-09-04 12:20:00,MALARGUE,58.206,67.822,2,552,523.00
2025-09-04 12:30:00,MALARGUE,70.787,71.024,3,354,631.00
2025-09-04 12:40:00,MALARGUE,100.485,88.586,3,424,667.00
2025-09-04 12:50:00,MALARGUE,79.775,84.424,3,594,825.00
2025-09-04 13:00:00,MALARGUE,76.524,69.987,3,485,829.00
2025-09-04 13:10:00,MALARGUE,81.871,68.603,4,468,852.00
2025-09-04 13:20:00,MALARGUE,96.446,88.076,4,500,844.00
2025-09-04 13:30:00,MALARGUE,93.769,90.118,3,569,844.00
2025-09-04 13:40:00,MALARGUE,93.058,89.172,4,554,847.00
2025-09-04 13:50:00,MALARGUE,92.872,89.19,4,548,844.00
2025-09-04 14:00:00,MALARGUE,93.149,89.042,4,547,849.00
2025-09-04 14:10:00,MALARGUE,92.81,88.654,4,550,846.00
2025-09-04 14:20:00,MALARGUE,91.855,88.572,5,549,833.00
2025-09-04 14:30:00,MALARGUE,92.613,89.159,5,548,827.00
2025-09-04 14:40:00,MALARGUE,93.09,89.48,5,551,820.00
2025-09-04 14:50:00,MALARGUE,93.511,89.777,6,554,808.00
2025-09-04 15:00:00,MALARGUE,94.106,90.153,6,557,796.00
2025-09-04 15:10:00,MALARGUE,94.594,90.641,6,561,781.00
2025-09-04 15:20:00,MALARGUE,95.096,90.909,6,565,766.00
2025-09-04 15:30:00,MALARGUE,95.483,91.313,7,571,749.00
2025-09-04 15:40:00,MALARGUE,95.733,91.653,7,575,730.00
2025-09-04 15:50:00,MALARGUE,96.558,92.098,7,580,710.00
2025-09-04 16:00:00,MALARGUE,97.367,92.6,7,584,689.00
2025-09-04 16:10:00,MALARGUE,97.785,92.751,7,588,665.00
2025-09-04 16:20:00,MALARGUE,98.176,92.751,8,592,638.00
2025-09-04 16:30:00,MALARGUE,98.444,92.655,7,596,614.00
2025-09-04 16:40:00,MALARGUE,98.435,92.648,8,598,585.00
2025-09-04 16:50:00,MALARGUE,98.64,92.648,8,599,557.00
2025-09-04 17:00:00,MALARGUE,98.552,92.648,8,599,526.00
2025-09-04 17:10:00,MALARGUE,98.217,92.61,8,597,495.00
2025-09-04 17:20:00,MALARGUE,97.256,91.861,8,595,461.00
2025-09-04 17:30:00,MALARGUE,95.837,90.604,8,589,429.00
2025-09-04 17:40:00,MALARGUE,93.795,88.591,8,581,396.00
2025-09-04 17:50:00,MALARGUE,88.437,81.6,8,569,361.00
2025-09-04 18:00:00,MALARGUE,78.373,67.326,9,536,327.00
2025-09-04 18:10:00,MALARGUE,67.824,55.591,9,474,292.00
2025-09-04 18:20:00,MALARGUE,57.026,44.025,8,408,255.00
2025-09-04 18:30:00,MALARGUE,46.393,33.062,9,341,216.00
2025-09-04 18:40:00,MALARGUE,36.052,23.138,8,275,175.00
2025-09-04 18:50:00,MALARGUE,26.133,14.492,8,213,136.00
2025-09-04 19:00:00,MALARGUE,16.363,7.593,8,154,54.00
2025-09-04 19:10:00,MALARGUE,2.699,2.049,7,97,21.00
2025-09-04 19:20:00,MALARGUE,0.009,0.86,7,32,15.00
2025-09-04 19:30:00,MALARGUE,0.009,0.437,7,15,9.00
2025-09-04 19:40:00,MALARGUE,0.009,0.148,6,12,4.00
2025-09-04 19:50:00,MALARGUE,0.009,0.11,6,10,2.00
2025-09-04 20:00:00,MALARGUE,0.009,0.021,5,9,1.00
2025-09-04 20:10:00,MALARGUE,0,0,5,9,0.00
2025-09-04 20:20:00,MALARGUE,0,0,4,9,0.00
2025-09-04 20:30:00,MALARGUE,0,0,4,9,0.00
2025-09-04 20:40:00,MALARGUE,0,0,3,9,0.00
2025-09-04 20:50:00,MALARGUE,0,0,3,8,0.00
2025-09-04 21:00:00,MALARGUE,0.009,0.008,3,8,0.00
2025-09-04 21:10:00,MALARGUE,0,0,2,8,0.00
2025-09-04 21:20:00,MALARGUE,0,0,3,8,-1.00
2025-09-04 21:30:00,MALARGUE,0,0,3,8,-1.00
2025-09-04 21:40:00,MALARGUE,0,0,3,8,0.00
2025-09-04 21:50:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:00:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:10:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:20:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:30:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:40:00,MALARGUE,0,0,3,8,0.00
2025-09-04 22:50:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:00:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:10:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:20:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:30:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:40:00,MALARGUE,0,0,3,8,0.00
2025-09-04 23:50:00,MALARGUE,0,0,3,8,0.00
2025-09-05 00:00:00,MALARGUE,0,0,3,8,0.00
2025-09-05 00:10:00,MALARGUE,0,0,2,8,0.00
2025-09-05 00:20:00,MALARGUE,0,0,2,8,0.00
2025-09-05 00:30:00,MALARGUE,0,0,2,8,0.00
2025-09-05 00:40:00,MALARGUE,0,0,2,8,0.00
2025-09-05 00:50:00,MALARGUE,0,0,2,8,0.00
2025-09-05 01:00:00,MALARGUE,0,0,2,8,0.00
2025-09-05 01:10:00,MALARGUE,0,0,1,8,0.00
2025-09-05 01:20:00,MALARGUE,0,0,1,8,0.00
2025-09-05 01:30:00,MALARGUE,0,0,1,8,0.00
2025-09-05 01:40:00,MALARGUE,0,0,1,8,0.00
2025-09-05 01:50:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:00:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:10:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:20:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:30:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:40:00,MALARGUE,0,0,1,8,0.00
2025-09-05 02:50:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:00:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:10:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:20:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:30:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:40:00,MALARGUE,0,0,1,8,0.00
2025-09-05 03:50:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:00:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:10:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:20:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:30:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:40:00,MALARGUE,0,0,1,8,0.00
2025-09-05 04:50:00,MALARGUE,0,0,1,8,0.00
2025-09-05 05:00:00,MALARGUE,0,0,0,8,0.00
2025-09-05 05:10:00,MALARGUE,0,0,0,8,0.00
2025-09-05 05:20:00,MALARGUE,0,0,0,8,0.00
2025-09-05 05:30:00,MALARGUE,0,0,0,8,0.00
2025-09-05 05:40:00,MALARGUE,0,0,0,8,0.00
2025-09-05 05:50:00,MALARGUE,0,0,0,8,0.00
2025-09-05 06:00:00,MALARGUE,0,0,0,8,0.00
2025-09-05 06:10:00,MALARGUE,0,0,0,8,0.00
2025-09-05 06:20:00,MALARGUE,0,0,-1,7,-2.00
2025-09-05 06:30:00,MALARGUE,0,0,-1,7,-2.00
2025-09-05 06:40:00,MALARGUE,0,0,-1,7,-1.00
2025-09-05 06:50:00,MALARGUE,0,0,-1,7,-1.00
2025-09-05 07:00:00,MALARGUE,0,0,-1,8,-1.00
2025-09-05 07:10:00,MALARGUE,0,0,-2,8,-1.00
2025-09-05 07:20:00,MALARGUE,0,0,-2,9,2.00
2025-09-05 07:30:00,MALARGUE,0,0,-2,10,2.00
2025-09-05 07:40:00,MALARGUE,0,0,-2,9,1.00
2025-09-05 07:50:00,MALARGUE,0,0.053,-2,9,1.00
2025-09-05 08:00:00,MALARGUE,0,0.652,-2,10,3.00
2025-09-05 08:10:00,MALARGUE,0,3.732,-2,16,11.00
2025-09-05 08:20:00,MALARGUE,10.325,9.986,-2,41,21.00
2025-09-05 08:30:00,MALARGUE,21.857,18.629,-2,84,33.00
2025-09-05 08:40:00,MALARGUE,32.628,28.465,-2,140,54.00
2025-09-05 08:50:00,MALARGUE,43.788,40.105,-2,203,84.00
2025-09-05 09:00:00,MALARGUE,55.319,52.285,-1,268,119.00
2025-09-05 09:10:00,MALARGUE,67.016,63.875,-1,337,156.00
2025-09-05 09:20:00,MALARGUE,78.444,74.789,-1,408,197.00
2025-09-05 09:30:00,MALARGUE,89.09,84.857,0,478,238.00
2025-09-05 09:40:00,MALARGUE,94.789,89.553,0,538,280.00
2025-09-05 09:50:00,MALARGUE,96.572,91.21,0,568,318.00
2025-09-05 10:00:00,MALARGUE,97.858,92.421,0,579,357.00
2025-09-05 10:10:00,MALARGUE,98.89,92.585,1,588,393.00
2025-09-05 10:20:00,MALARGUE,99.436,92.585,1,593,429.00
2025-09-05 10:30:00,MALARGUE,99.223,92.585,1,595,464.00
2025-09-05 10:40:00,MALARGUE,99.031,92.585,1,595,497.00
2025-09-05 10:50:00,MALARGUE,99.002,92.585,2,594,528.00
2025-09-05 11:00:00,MALARGUE,98.572,92.585,2,592,558.00
2025-09-05 11:10:00,MALARGUE,97.932,92.59,3,589,585.00
2025-09-05 11:20:00,MALARGUE,97.63,92.59,3,586,613.00
2025-09-05 11:30:00,MALARGUE,97.203,92.571,3,584,638.00
2025-09-05 11:40:00,MALARGUE,96.433,92.131,4,580,665.00
2025-09-05 11:50:00,MALARGUE,95.682,91.578,4,576,690.00
2025-09-05 12:00:00,MALARGUE,94.992,91.034,4,572,711.00
2025-09-05 12:10:00,MALARGUE,94.367,90.597,5,568,731.00
2025-09-05 12:20:00,MALARGUE,93.81,90.149,5,563,751.00
2025-09-05 12:30:00,MALARGUE,93.138,89.587,4,560,769.00
2025-09-05 12:40:00,MALARGUE,92.478,89.202,4,556,784.00
2025-09-05 12:50:00,MALARGUE,91.849,88.695,5,552,798.00
2025-09-05 13:00:00,MALARGUE,91.489,88.257,5,550,809.00
2025-09-05 13:10:00,MALARGUE,91.344,88.204,5,547,819.00
2025-09-05 13:20:00,MALARGUE,91.477,88.459,6,545,829.00
2025-09-05 13:30:00,MALARGUE,92.024,87.568,6,545,841.00
2025-09-05 13:40:00,MALARGUE,92.943,87.853,6,546,852.00
2025-09-05 13:50:00,MALARGUE,93.938,88.543,6,549,865.00
2025-09-05 14:00:00,MALARGUE,75.957,82.992,7,556,797.00
2025-09-05 14:10:00,MALARGUE,95.842,77.093,6,447,710.00
2025-09-05 14:20:00,MALARGUE,95.48,87.837,6,572,532.00
2025-09-05 14:30:00,MALARGUE,94.924,87.179,7,563,771.00
2025-09-05 14:40:00,MALARGUE,89.016,79.463,7,564,841.00
2025-09-05 14:50:00,MALARGUE,84.881,86.309,7,533,822.00
2025-09-05 15:00:00,MALARGUE,96.763,90.847,7,506,799.00
2025-09-05 15:10:00,MALARGUE,96.057,91.615,7,575,801.00
2025-09-05 15:20:00,MALARGUE,95.621,91.348,8,572,770.00
2025-09-05 15:30:00,MALARGUE,96.172,92.037,8,571,751.00
2025-09-05 15:40:00,MALARGUE,96.522,92.307,8,575,731.00
2025-09-05 15:50:00,MALARGUE,97.119,92.63,8,579,708.00
2025-09-05 16:00:00,MALARGUE,97.92,92.732,9,584,686.00
2025-09-05 16:10:00,MALARGUE,98.067,92.653,9,588,664.00
2025-09-05 16:20:00,MALARGUE,98.247,92.653,9,592,640.00
2025-09-05 16:30:00,MALARGUE,98.638,92.653,9,596,614.00
2025-09-05 16:40:00,MALARGUE,98.826,92.653,10,598,586.00
2025-09-05 16:50:00,MALARGUE,98.507,92.653,9,599,558.00
2025-09-05 17:00:00,MALARGUE,98.204,92.699,10,599,528.00
2025-09-05 17:10:00,MALARGUE,97.945,92.49,10,598,497.00
2025-09-05 17:20:00,MALARGUE,97.325,91.801,10,595,464.00
2025-09-05 17:30:00,MALARGUE,95.943,90.484,10,589,431.00
2025-09-05 17:40:00,MALARGUE,93.596,88.301,10,581,397.00
2025-09-05 17:50:00,MALARGUE,88.304,82.049,10,569,363.00
2025-09-05 18:00:00,MALARGUE,78.694,67.908,10,536,328.00
2025-09-05 18:10:00,MALARGUE,68.053,56.131,10,475,293.00
2025-09-05 18:20:00,MALARGUE,57.447,44.661,10,408,256.00
2025-09-05 18:30:00,MALARGUE,46.967,33.701,10,342,218.00
2025-09-05 18:40:00,MALARGUE,36.575,23.782,9,277,178.00
2025-09-05 18:50:00,MALARGUE,26.541,15.021,9,214,138.00
2025-09-05 19:00:00,MALARGUE,16.771,8.072,9,154,61.00
2025-09-05 19:10:00,MALARGUE,3.69,2.592,9,98,23.00
2025-09-05 19:20:00,MALARGUE,0.009,0.921,8,35,16.00
2025-09-05 19:30:00,MALARGUE,0.009,0.462,8,15,9.00
2025-09-05 19:40:00,MALARGUE,0.009,0.166,7,12,5.00
2025-09-05 19:50:00,MALARGUE,0.009,0.103,7,10,2.00
2025-09-05 20:00:00,MALARGUE,0.009,0.041,6,9,0.00
2025-09-05 20:10:00,MALARGUE,0,0,6,9,0.00
2025-09-05 20:20:00,MALARGUE,0,0,5,9,0.00
2025-09-05 20:30:00,MALARGUE,0,0,5,9,0.00
2025-09-05 20:40:00,MALARGUE,0,0,5,8,0.00
2025-09-05 20:50:00,MALARGUE,0,0,5,8,0.00
2025-09-05 21:00:00,MALARGUE,0.009,0.002,4,8,0.00
2025-09-05 21:10:00,MALARGUE,0,0,4,8,0.00
2025-09-05 21:20:00,MALARGUE,0,0,4,8,0.00
2025-09-05 21:30:00,MALARGUE,0,0,4,8,0.00
2025-09-05 21:40:00,MALARGUE,0,0,3,8,0.00
2025-09-05 21:50:00,MALARGUE,0,0,2,8,0.00
2025-09-05 22:00:00,MALARGUE,0,0,2,8,0.00
2025-09-05 22:10:00,MALARGUE,0,0,1,9,0.00
2025-09-05 22:20:00,MALARGUE,0,0,1,9,0.00
2025-09-05 22:30:00,MALARGUE,0,0,0,9,0.00
2025-09-05 22:40:00,MALARGUE,0,0,0,8,0.00
2025-09-05 22:50:00,MALARGUE,0,0,0,8,0.00
2025-09-05 23:00:00,MALARGUE,0,0,0,8,0.00
2025-09-05 23:10:00,MALARGUE,0,0,0,8,0.00
2025-09-05 23:20:00,MALARGUE,0,0,-1,8,0.00
2025-09-05 23:30:00,MALARGUE,0,0,0,8,0.00
2025-09-05 23:40:00,MALARGUE,0,0,-1,8,0.00
2025-09-05 23:50:00,MALARGUE,0,0,-1,8,0.00
2025-09-06 00:00:00,MALARGUE,0,0,0,8,0.00
2025-09-06 00:10:00,MALARGUE,0,0,0,8,0.00
2025-09-06 00:20:00,MALARGUE,0,0,0,8,0.00
2025-09-06 00:30:00,MALARGUE,0,0,1,8,0.00
2025-09-06 00:40:00,MALARGUE,0,0,1,8,0.00
2025-09-06 00:50:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:00:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:10:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:20:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:30:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:40:00,MALARGUE,0,0,1,8,0.00
2025-09-06 01:50:00,MALARGUE,0,0,1,8,0.00
2025-09-06 02:00:00,MALARGUE,0,0,2,8,0.00
2025-09-06 02:10:00,MALARGUE,0,0,1,8,0.00
2025-09-06 02:20:00,MALARGUE,0,0,0,8,1.00
2025-09-06 02:30:00,MALARGUE,0,0,0,8,0.00
2025-09-06 02:40:00,MALARGUE,0,0,0,8,0.00
2025-09-06 02:50:00,MALARGUE,0,0,0,8,0.00
2025-09-06 03:00:00,MALARGUE,0,0,-1,8,1.00
2025-09-06 03:10:00,MALARGUE,0,0,-1,8,0.00
2025-09-06 03:20:00,MALARGUE,0,0,-2,8,0.00
2025-09-06 03:30:00,MALARGUE,0,0,-1,8,0.00
2025-09-06 03:40:00,MALARGUE,0,0,-1,8,0.00
2025-09-06 03:50:00,MALARGUE,0,0,-2,8,0.00
2025-09-06 04:00:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 04:10:00,MALARGUE,0,0,-3,8,-2.00
2025-09-06 04:20:00,MALARGUE,0,0,-2,8,-1.00
2025-09-06 04:30:00,MALARGUE,0,0,-2,8,0.00
2025-09-06 04:40:00,MALARGUE,0,0,-2,8,0.00
2025-09-06 04:50:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:00:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:10:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:20:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:30:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:40:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 05:50:00,MALARGUE,0,0,-3,7,0.00
2025-09-06 06:00:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 06:10:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 06:20:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 06:30:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 06:40:00,MALARGUE,0,0,-3,8,0.00
2025-09-06 06:50:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:00:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:10:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:20:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:30:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:40:00,MALARGUE,0,0,-4,8,0.00
2025-09-06 07:50:00,MALARGUE,0,0.102,-4,9,1.00
2025-09-06 08:00:00,MALARGUE,0,0.797,-4,10,3.00
2025-09-06 08:10:00,MALARGUE,0,4.134,-4,17,10.00
2025-09-06 08:20:00,MALARGUE,14.027,10.717,-3,46,22.00
2025-09-06 08:30:00,MALARGUE,24.413,19.884,-3,95,36.00
2025-09-06 08:40:00,MALARGUE,35.507,30.727,-3,155,58.00
2025-09-06 08:50:00,MALARGUE,47.142,42.87,-2,218,90.00
2025-09-06 09:00:00,MALARGUE,58.909,54.909,-1,286,127.00
2025-09-06 09:10:00,MALARGUE,70.621,66.622,0,356,166.00
2025-09-06 09:20:00,MALARGUE,82.356,78.217,0,426,205.00
2025-09-06 09:30:00,MALARGUE,92.241,87.809,1,497,247.00
2025-09-06 09:40:00,MALARGUE,96.84,91.242,2,553,288.00
2025-09-06 09:50:00,MALARGUE,97.966,92.251,3,581,329.00
2025-09-06 10:00:00,MALARGUE,98.762,92.57,4,592,367.00
2025-09-06 10:10:00,MALARGUE,99.322,92.567,4,599,405.00
2025-09-06 10:20:00,MALARGUE,99.76,92.567,4,603,441.00
2025-09-06 10:30:00,MALARGUE,99.773,92.567,4,604,475.00
2025-09-06 10:40:00,MALARGUE,99.382,92.567,4,604,509.00
2025-09-06 10:50:00,MALARGUE,99.151,92.567,5,603,539.00
2025-09-06 11:00:00,MALARGUE,98.77,92.567,5,602,569.00
2025-09-06 11:10:00,MALARGUE,98.521,92.597,6,600,598.00
2025-09-06 11:20:00,MALARGUE,97.884,92.623,6,597,627.00
2025-09-06 11:30:00,MALARGUE,97.321,92.608,6,594,653.00
2025-09-06 11:40:00,MALARGUE,96.63,92.109,6,590,679.00
2025-09-06 11:50:00,MALARGUE,95.871,91.564,6,586,702.00
2025-09-06 12:00:00,MALARGUE,95.199,91.15,7,582,725.00
2025-09-06 12:10:00,MALARGUE,94.672,90.698,7,577,746.00
2025-09-06 12:20:00,MALARGUE,94.031,90.275,8,573,762.00
2025-09-06 12:30:00,MALARGUE,93.626,89.935,8,567,780.00
2025-09-06 12:40:00,MALARGUE,92.797,89.354,8,564,795.00
2025-09-06 12:50:00,MALARGUE,92.162,88.857,8,560,809.00
2025-09-06 13:00:00,MALARGUE,91.931,88.564,8,556,819.00
2025-09-06 13:10:00,MALARGUE,91.701,88.307,9,554,829.00
2025-09-06 13:20:00,MALARGUE,91.305,87.949,9,550,837.00
2025-09-06 13:30:00,MALARGUE,90.969,87.748,9,549,841.00
2025-09-06 13:40:00,MALARGUE,91.119,87.928,9,547,844.00
2025-09-06 13:50:00,MALARGUE,91.54,88.116,9,546,846.00
2025-09-06 14:00:00,MALARGUE,91.303,88.087,10,547,846.00
2025-09-06 14:10:00,MALARGUE,91.244,88.177,10,547,842.00
2025-09-06 14:20:00,MALARGUE,91.547,88.381,10,549,837.00
2025-09-06 14:30:00,MALARGUE,91.825,88.615,10,551,830.00
2025-09-06 14:40:00,MALARGUE,92.514,89.075,11,553,821.00
2025-09-06 14:50:00,MALARGUE,92.517,89.19,11,557,812.00
2025-09-06 15:00:00,MALARGUE,93.443,89.804,11,560,799.00
